pull_request_id,user_id,body,github_comment_id
40200,3940,"Couldn't you dynamically define methods and delegate them to the api as needed? This way would act more like a real object (and the methods will appear listed in object.methods). If you recall Perrota's talk, one problem of this is that object won't behav",886572
40355,7276,why the is not  None and issubclass check here instead of the normal isinstance?,886659
40249,55332,sorry i don't get it. What is here constant string?,886699
40249,53198,"Empty string is a constant string, no? ;-) So it should be .",886701
40359,18201,Ember required 2 times.,886690
40200,3940,I see duplication here: https://github.com/codegram/hyperclient/pull/3/files#L5R36,886586
37603,38136,"Never use ""should"" ;-)",886712
40249,55332,"ohhh, I totally forgot ",886716
40260,299143,I was tried to fix this. Check if it is correct.,886709
40260,53198,WHAT! How do you define Python classes???,886720
40200,3940,How are cases like  or  missing handled?,886587
40260,53198, instead of . This is not each` util function.,886723
40289,369808,"Facebook's scope is also here, although it's not really URL. Should I then put it in google backend as a constant?",886735
40289,53198,"Yes, Facebook's scope is also wrong. ;-)

Yes, put it as a constant. Maybe really as a module top-level constant.",886736
40260,53198,I am really interested in seeing why you will be using this. ;-),886728
40260,53198,"OK, for now I will leave you to your document schema. We can improve it later.",886729
40369,24757,"This is a very interesting fix in the sense that it's so damn simple and didn't occur to me. I mean, I read the code that actually reads a proto, a file or a class and I haven't thought about loading the class and not the file. Silly me!",886737
40260,53198,"Why list? Every user will probably have only one settings, no?",886730
40260,53198,GRAAAAAAAAAAAAAAAGHHHHHHHHHHHHHHHHHHHH. How are you merging???,886731
40369,24757,"This is a no-brainer, but we all have them, right? I just don't feel this is actually a part of the actual fix.",886740
40369,24757,"I don't want to force the usage of Eclipse but rather any IDE with Maven support, so I'm ditching this.",886750
40289,369808,"I'm using /auth in my initial request in account views. It just gives me redirect url and if I use /auth in backends again, it demands the same parameters as in views, so this obviously doesn't work.",886749
40289,53198,You are right. OK.,886751
40200,3940,"If the gem isn't directly used on the tests, I would prefer putting it into the  (just as  for example). Imagine pry depends on something that impedes switching to newer gem versions.",886739
40289,369808,"No, I have set a nickname in my account profile, but it still doesn't return it.",886752
40046,20031,"@bodepd, Thaks for pointing this problem.

In fact I'm a little confused about this dependency, I would prefer to enforce it in the  define (in keystone module) but as this is a define, if i write it like this :

    defin",886785
40289,369808,"I don't know why, but it doesn't work. I tried urllib.urlopen in the same way as with facebook, but i get 405 Error: Method not allowed.",886763
40312,53198,And what it contains?,886786
40289,53198,"Because for Facebook we do GET, and you have to do POST, it seems. Read how you do that with urllib.",886773
40312,55330,"It is only eight digit number. Here is example of response:
`
response: {
      user: {
            id: ""28727544""
            firstName: ""FirstName""
            lastName: ""LastName""
            relationship: ""self""
            photo: ""https://foursquar",886790
40289,369808,id is just 21 characters long string?,886791
40289,53198,OK. Then do concatenation.,886797
39748,22909,"yes, definitely :)",886821
40319,59161,"if you are complain about the ""return include $classFile;"", this is not really part of the commit, as it is not changed.
But i understand your complain and would suggest, we add a ticket for it, or discuss it on the mailinglist.",886828
40312,53198,OK. Then do concatenation of first and last name.,886794
40200,3940,What about some naive caching? ,886742
39748,22909,"this is awesome, thank you!",886823
40289,369808,Google api also returns profile picture url among other things. Can i define it in user document?,886841
40381,75210,"I don't think that using imshow is appropriate here, first because interpolation doesn't make much sense for a histogram, and second because the bins kwarg can specify unevenly spaced boundaries.  imshow is restricted to a uniform grid.  Take a look inste",886813
40381,401351,"Thanks for the comment.

I could fix the pydoc so that it says it only accept int and [int, int].  And leave the implementation to the people who actually need uneven bin. Uneven bin with no proper normalization is tricky to interpret.

I believe most of ",886838
40289,369808,what should I do with google template tag? Should I leave the file without any functions for later usage or delete it? And how do I delete the file after git add and git commit commands? :),886846
40381,401351,"But, if you think uneven bin support is an absolute must then I could take a look at pcolorfast.",886839
40381,75210,"I would not go so far as to say it is absolutely essential, but it seems like the best course of action is to fully support plotting np.histogram2d, with all its kwargs as they are, and further it seems like this can be done very easily using pcolorfast.",886844
40238,449412,"doh! Just saw there is already a rake task for benchmarking. Anyway the result is the same: this patch is slightly faster.

`
ORIGINAL
------------------------------------------------------------------------
Using ruby 1.9.3 AR 3.2.3 with sqlite3 (in-me",886931
40411,20686,The rules from this embedded style sheet should be moved to an external style sheet.,886899
40200,3940,I see this being used here: https://github.com/codegram/hyperclient/pull/3/files#L4R78,886756
40414,427497,Maybe this should say a point which is the mass center?,886933
40326,15175,I am pretty sure it once was.. :) must have fallen back to a previous version again. I'll fix that!,886959
40089,441570,FireBurn() handles sitting in the flames for extended periods. The temperature_expose proc for mobs doesn't seem to do much currently.,886967
40200,3940,"Maybe this should be:



And then the has_url? method should be just:

",886769
40200,3940,"Any idea on why does HTTParty define methods to the class instead of to the instance? Moreover, if it defines methods to the class, why not use  instead? It's ugly to call  each time!",886748
40420,17068,"What?

You have the devise views copied into . Why not modify them directly?",886975
40420,67370,Fraire added it because simple_form has a bootstrap's mode and it always add a class to the model. (Fraire's branch things),886980
40420,17068,"CSS variables like  are not very useful. Maybe for easy reading, but not for a better maintainability.

You could create something like .",886978
40431,14703,Can you please document/explain these two macros? I don't know what they do.,887050
40420,17068,"If you are going to keep using MySQL remove this file, or adjust it to MySQL.",886982
40431,14703,"Can you also document or explain this as well? This code is awfully complex and I had expected task dependencies to be a fairly simple task, so I'd be great if you could detail your approach and how it works for us.",887054
40434,11834,"Why the ?  There's no doctest in there, so it's not needed.",887058
40420,17068,There are no translations for . The English versions has it.,886983
40435,5266,Personal nit - feel free to ignore as it's not a functional nit. The use of <code>else</code> is incorrect in this instance as this isn't a true conditional statement. I think a code comment would be more informative.,887114
40437,10428,I think we have an  traitlets class that should be used instead of  here.,887107
40078,8931,I thought we decided to kill this whole module. Have you just not gotten around to that yet?,887133
40420,67370,"this white belongs to twitter bootstrap variable, it's a specific white not  #FFFFFF ",886988
40078,8931,There's no need for this extra carriage return. Let's remove it.,887134
40434,10428,@takluyver do I need to be more careful about writing the .pyx files for Python 3?,887135
40078,8931,"I'd rephrase this to be a bit more precise. T doesn't actually require that you register a new application, it just requires that you have one registerred (you may have created it a while ago).

I know you probably just copied this language from the READM",887137
40434,10428,@takluyver I also write a file here as well.,887136
40078,39310,"Yep, just working on this as/when I get time. Hope that's not a problem! I'll pull this module out soon.",887140
40078,8931,"Do you think we combine 2 and 3 into a single step? Something like:

    2. Complete the required fields and submit the form.
       Note: Your application must have a unique name.
       We recommend: ""<your handle>/t"".",887141
40420,17068,"What is this  in the table definition?

You should *never* use a generated value in the schema. If you remove the group and create it again you will have a different value (actually, there will be no group with  key).

This kind of thing can be reso",886987
40078,8931,"Instead of ""in a second"" could we be more precise? Maybe ""once you're done""?",887143
40078,8931,"I know you probably copied this URL from the README, but I was thinking it might be better to link to https://dev.twitter.com/apps instead of https://dev.twitter.com/apps/new. If the user has previously created an app, they don't need to go through the wh",887144
40434,11834,"Instead of a whole file-level indentation, it would be cleaner to use



That will make [nose skip the whole module](http://readthedocs.org/docs/nose/en/latest/finding_tests.html) if cy",887150
40078,8931,I'd prefer if we used escaped double quotes here (instead of single quotes) to be consistent with the steps below.,887145
40443,10487,Why is it that I spot the really crippling bugs like these after I lose motivation to continue on it,887151
40420,17068,This file is duplicated. There is a  and this one (),886993
40078,8931,"Yeah, now that you mention it 4 and 5 could be combined also. Fewer numbered steps makes the process seem easier.",887155
40420,17068,Another duplicated file. There is a  and this one.,886995
40078,8931,Not a problem at all! Just making sure you hadn't forgotten about it.,887158
40078,8931,Sounds like a plan. I'll work on rewording the README in master.,887159
40381,401351,Fixed as you suggested. ,887179
40078,39310,"If we're going to split this into two commands, then I'd say the initial setup one should point to the new application form, while the auth command should point to the main apps list for them to click into the app for which they want to use the key/secret",887202
40381,75210,"Is there a reason for not allowing ""normed=True""?",887200
40078,8931,How does this sound? 915251f80d72789e84ee1e3f42d4909df5b2e66d,887204
40381,401351,Nope... just added normed argument. But I'm not too sure how numpy.histogramwd does normed in case of uneven bin though hopefully it does the right thing with variable bin size,887220
40381,401351,Just checked np.histogram2d doc it does the right thing and divide by bin area.,887247
40078,8931,We could conditionally display the app creation instructions only if it's your first time authorizing an app.,887226
40420,67370,"forget it, tranlations goes in #30 branch",887023
40420,67370,"Ok, I'm going to change it. 
Done!",887025
40450,66389,Remove this file. Use StringIO inline (inline means inside the spec code).,887249
40420,67370,"Oooops! sorry xDDDDD it was #FFF . Anyway, done ;)",887037
40450,66389,"If you rewrite this code, make it a spec.
Put it under spec/file_copy/...",887250
40450,66389,Why do you use @LOG? Redundant use Log instead.,887252
40450,66389,Parenthesis not needed. Apply to all code where possible.,887255
40450,66389,"I don't think slash is needed here because the string is using double quotes.
"" kuku 'kaka' kuku"" will be ok. Please check.",887257
40450,66389,"Very good!

Beside few syntax fixed the code styling is good.",887259
40458,134368,"would be nice with  in instead, to avoid mem leaks in case of failure",887326
40450,66389,"Example file should be without module names. Remove module BBFS and module FileCopy.
Add many comments to person which sees this in the first time.
Look here:
https://github.com/kolmanv/bbfs/blob/master/examples/file_indexing.rb",887264
40458,134368,"you already create an ActorSystem in constructor, and this shadows  in TestKit",887333
40450,66389,Make it StringIO inline. remove those small files.,887265
40458,134368,"I don't think AtomicReference should be visible in the api, isn't that an implementation detail?
Now the value is also changeable from the outside, without going through , is that by design?",887351
40460,8150,Why not simply have a  be any objet and get rid of ? This way you can pass  or your own  without a need to configure two different places. Thanks!,887357
40434,11834,The module level docstring should have at least a small summary of what the extension does and the main entry points or useful things it provides.,887424
40434,11834,"We recently had a long thread (I can't remember exactly where, @minrk  might) about years in copyright notices, and figured the most sensible thing would be to just put the initial year when the file is created and leave it at that.  Otherwise over time w",887427
40458,17050,"I tried to make the #cache-actor-setup self contained, but I guess it's not worth it as anyone should know how to create an actor system anyway. Good catch.",887437
40460,4524,"Good point, that would be easier.  I'm just about at the end of my day (it's after midnight here).. but I'll go ahead and make that change really quick and get the tests passing again. :grin:",887458
40445,8592,"The all-ports field needs to be removed. See my comment in nimbus.clj. In standalone mode, the ""meta"" field contains the list of ports.",887169
40464,8931,Why is this comment here?,887472
40464,8931,It seems like you're just adding random URLs to the top of files.,887475
40464,8931,Why was this change made?,887476
40467,449701,Are these commented out? In the  file I mean.,887516
40464,8931,This is not a reliable way to detect whether the message is an i18n string.,887483
40464,8931,Please follow the style conventions of the project and indent after you open a curly brace.,887509
40467,449701,"Yeah... this should be:

",887521
40464,8931,Why was this validation removed?,887487
40200,27780,Ask the gem author :P,887321
40464,8931,Why were these all changed?,887513
40464,8931,"Please follow the style conventions of the project and indent with spaces, not tabs.",887518
40471,859,you don't need this call as the composer class loader is able to autoload the ApcClassLoader as it is already registered at this point (and will be unregistered by the ApcClassLoader wrapping it),887578
40464,8931,Why was this confirmation removed?,887523
40464,8931,You appear to be using this same password for your GMail account. Best not to push it to a public repository.,887528
40471,859,"hmm, actually no, it will not be unregistered automatically, which means that your code is not enough as the ApcClassLoader is appended, not prepended so the composer loadr will be used first",887581
40324,10394,"Because f and g are not Basic, so they shouldn't be allowed as args in a Tuple.",887599
40324,10394,"I guess tests are now in test_basic.py.  They don't look the same to me, though.",887601
40200,27780,Maybe we can delegate respond_to to ,887324
40369,449624,"well, this is an actual fix, pointing to location where templates are actually located and removing new lines so they are interpreted as command line arguments..",887684
40369,24757,"Yes, you're right. The new lines ""bug"" is something related to my XML formatter. I've merged all changes and adapted accordingly. Thank you :-)",887700
40434,11836,"Not just for Python 3, I think - this is liable to break with non-ascii characters on Python 2 as well.  I think the best thing is to use .

Cython, like Python 3, assumes UTF-8 source code by default, so we don't ne",887711
40476,42690,"This algorithm will return true for cases like ""... ) ... ( ..."". A possible fix would be to check that unmatchedParen never becomes negative.",887847
40477,29194,"Do we want to delete it or not? It's commented out now.

Also, you need a SpinWait after an invocation to a filesystem delete in a multi-user OS, or you have a race condition on the line below that re-creates it.",887751
40476,42690,There are some code in HqlFunctions.cs in the test suite regarding dialects that don't support certain standard functions that should be tweaked for this.,887853
40477,29194,"I generally don't like post-build events, because they tend to fail the build with funny error numbers from the process invocation. Can't the native binaries be copied with the references somehow?",887766
40200,27780,"But then Response#url may not return a String which sucks. What about:


",887339
40476,42690,"Oh, and these are not really related to Sql Server 2012 are they? Please create a separate Jira issue for these, to make sure they show up in the release notes. Also, according to the docs datepart and datalength are both supported already in MSSQL 2000 s",887907
40486,30598,"""thrashing"" rather than ""trashing"", presumably.",887953
40486,30598,"Perhaps use e rather than e.getMessage().
For example, NullPointerException often has an empty message. Will sometimes be very useful to include the type of exception as well as the message.",887961
40486,49887,Yes. You can check the history who to blame :),887970
40435,9785,It's valid python syntax but seeing as it's the only command after the while loop times out there's not really any need for it so I've removed it.,887987
40486,49887,True. But this was existing code. ,887977
18695,103112,Would you like to receive all mails? ,888007
40486,30598,"getUsableConnectionOrFail doesn't necessarily return a usable connection.
It just guarantees to return a non-null connection, or throw an IllegalStateException.
The connection may have temporarily gone down, and hence the connection object will be permane",887988
40435,9785,Agree and Ihave added some docstring/comments.,887989
40200,3940,The it won't  to the methods actually defined on this instance xD,887382
40490,4277,"Is this meant to be an assignment or a comparison?

If it's an assignment, I'd suggest wrapping in parentheses for clarity or moving it to another line:



or

`ruby
redirec",888092
40490,4277,"Can this be simplified to:

",888096
40490,4277,"The  part can probably be ditched in favour of something like:

",888102
40490,4277,Might be worth looking into the  or  helpers in Ruby itself to manage this path inspection. c.f. http://www.ruby-doc.org/stdlib-1.9.3/libdoc/pathname/rdoc/Pathname.html,888137
40499,53976,ZeroClipboard10.as should add it too.,888219
39764,449108,"On 2012/05/25 06:22 PM, viktorklang wrote:
>> +
>> +  def getSSLHandler_? : Option[SslHandler] = {
> I don't really like methods with innocent sounding names like ""getX"" that do a whole lot more than just getting something.
> Any suggestions as how to imp",888226
39764,449108,"On 2012/05/25 07:49 AM, patriknw wrote:
>> @@ -151,6 +151,33 @@ akka {
>>  
>>        # (O) Maximum time window that a client should try to reconnect for
>>        reconnection-time-window = 600s
>> +
>> +      # (I&O) Enable SSL/TLS encryption.
>> +     ",888229
40435,29359,We should use triple double quotes for docstrings http://www.python.org/dev/peps/pep-0257/,888233
39764,38136,I'd prefer something like: tryInitializeSSL (dropping the _?),888256
18695,19813,yeah then switch the email to whatever fabpot has,888295
34839,45535,Probably you should use Elaistca_Query_Abstract. The one you use now is working?,888345
40319,59161,"at least, this is nothing what should block this pull request.",888431
40420,67370,"Ok, solved in the next commit.",888363
40324,10438,"Is this heading towards a regression? Tuple is just a container and presently will hold anything that is sympifiable and it presently supports the has method.

`
>>> type(Tuple(f)[0])
<class 'sympy.core.function.UndefinedFunction'>
>>> Tuple(f).has(f)
T",888391
40324,10438,"perhaps (based on the deprecation comment) this could be

",888402
40420,67370,"I've removed spec/spec. So, now there is only spec/   ^^",888364
40324,10437,"The old tests were testing things that aren't related to preorder_traversal, such as the behaviour of specific subclasses of Basic and their arg ordering (cf. [issue 3272](http://code.google.com/p/sympy/issues/detail?id=3272) for an example of hash random",888718
40520,34044,The leading zero in comments may cause confusion with octal numbers,888665
40324,10437,"The tree is scanned only once, so no. And it would be wrong anyway, since ""atoms"" can be contained in other atoms, cf. .",888810
40324,10438,"agree -- this is not has, it's atoms.",888856
40324,10438,or if not (since there is no current case other than in the test suite) we should at least ask on the discussion list if anybody uses has on Tuple. Perhaps we don't need the deprecation.,888859
40529,126031,"> the commit one after this commit

Probably useful to document which one that is, so people can quickly redo this script if necessary.",888858
40532,1964,"I would like it if we could be a little more diligent at adding names and descriptions for these properties so things are a little more understandable on the administration console.
",888861
40529,126031,"You don't seem to be setting the scale in the returned image here.  Do you want the default scale=1?  It may not be a problem if you are keeping track of dx separately, but I just wanted to make sure you've thought about it.",888894
34839,395643,"That's the easy way. I prefer a ""is_a($value, 'Elastica_Query_XXX)"" but I don't know how to ask about all the Elastica_Query classes.
By the way, it seems to work :)",888896
40319,113502,"No, I imagine you are correct.  ",888936
40529,126031,"This would be more efficient as   I think what you do will create  by dividing each term, and then make another copy in order to divide through by the second factor of .",888901
34593,1023,"@Mossop I have the same limitation when it comes to names!
 may be an option.  sounds weird to me as there is no windows. I don't know for you but the word window is only associated to top level window for me. And singular as it look",888985
40538,55618,The sys module has been renamed to util in version 0.7.8 that I am running. Perhaps we have to add a test to figure out which one to pick.,888966
40538,55618,node-gyp supports versions 0.6 and up,888968
39395,448742,"On 24/05/2012 09:30, uudashr wrote:
>> @@ -219,7 +219,7 @@ public String connectAndBind(String host, int port,
>>   			throw new IOException(""Failed connecting"");
>>   		}
>>   		
>> -		conn = connFactory.createConnection(host, port);
>> +		conn = connFac",889031
40543,7483,Rakefile changes seem unrelated to the terremark stuff.  Could you split this out into a separate commit or remove it?,889110
40543,7483,This is counter to the expectations of fog.  I would expect that calling something like  would not make any api calls and instead simply rely on cached data.  Then  busts the cache and gets the latest information.   relies on thi,889120
34839,45535,"if ($value instanceof Elastica_Query_Abstract)

This should work ;-)",889124
40544,119359,"Maybe this should be moved to https://github.com/humanmade/WPThumb/blob/0af33b42f5e81be4e629cec2216c1293f3015af8/wpthumb.php#L819 i.e. the original WP Thumbed image is working, width / height is working etc.",889111
40543,7483,This doesn't seem to quite fit with other fog patterns.  For consistency it should probably have an  method that would return a new InternetServices collection which you could then do normal fog operations on.  You can see examples of t,889129
34839,45535,"I would go with params instead of extra_params. Also always use CamelCase.

And you can use $options = array(), $params = array(), like this you don't need the additional if (is_array( check as it will not enter the foreach as long as the arrays are empty",889133
40544,119359,Why would $width / $height not be set?  WP Thumb sanitises it's args I think (or should) so you can rely on them,889116
40543,7483,"I believe the expectation after a server.save is a running server, by changing this to vapp_template it won't it be a not-yet-booted machine?",889140
40544,119359,"if  = 10, and $height = 0, wont this fail? (it shouldn't because either w / h can be 0 )",889122
40544,119359,I think this should use  you can check for  then and not do it.,889125
40543,7483,This makes all much more expensive by taking n+1 calls instead of 1 call.  I think we should probably avoid that if possible.,889151
40544,119359,"I think these should be name spaced, other people may be using a similar script from somewhere with tweaks",889135
40543,7483,This also seems expensive and not always necessary.  I think it would be better to have this logic in the public_ip_address method of server to be called when needed instead of always called as this does.,889153
40544,119359,Can you do this after  now?,889142
40543,7483,I think this is more confusing than the shift version but appears to do the same thing.  Is there some difference between the two I might be missing?,889156
40544,6695,"Yep, as long as it's being output in footer.",889146
40543,7483,What is the rationale behind the override_path stuff?,889171
40411,20686,"It would be more JavaScripty to do something like:

suite = getParamMap().suite || localStorage.getItem(""SpecRunner.suite"") || ""UnitTestSuite"";
",889239
40552,65423,I did consider skipping already CIDR'd addresses with something like  but it seemed hacky and not worth the effort. Instead just sanitise everything.,889234
40411,20686,"What do you think about having a naming convention (e.g. ""spec/*-test.js"") so that new unit test files are detected and do not need to be manually added to a list?",889245
40529,61866,"Yes, on reflection it just seemed to me to be more natural to put the wavefront as a unit amplitude pupil with varying phase... I now only do the dx**2 division for the real space output, which is the PSF, so that SBInterpolatedImage can use it properly. ",889246
40555,8316,ij --> image sounds OK to me. Although I forgot the details by now. With added explanation it should work.,889257
40554,7987,"Not sure we need a DSL for this, how does devise get their devise_for routes into the proper object?",889242
40529,61866,"Ah, good spot, will change thanks.",889247
40529,61866,"Fixed, thanks for pointing that out.",889274
40562,9061,it's kind of weird how you have to pass in an empty list if you don't want to exclude anything.,889284
40565,8931,"99 seems like an arbitrary default. [The maximum length of a Twitter screen name is 20 characters](https://groups.google.com/d/topic/twitter-development-talk/3HuhyNoycXc/discussion), which seems like a more sensible default to me.",889299
40565,8931,"The integrity of the username should be preserved. There's no reason for it to be permanently mutated to lowercase. Case-insensitivity can be handled in the finder, since we need to preserve compatibility with mixed-case usernames for existing  file",889305
40565,8931,"There's no need for both  and . Just doing  should be sufficient.

The number 3 also seems arbitrary in the failure case. Why not offer a suggestion if it matches the first 2",889335
40562,9061,"nit-pick: you probably want to use a tuple for this, not a list, since we don't need it to be mutable.",889286
40562,143938,"Yes. Like you suggested, I could update the functions to make  be  by default, but then what's the point of invoking the function rather than just accessing  directly? Maybe it should be clear that the  functions shoul",889310
40089,15235,"Can you move these two lines into one line, for ease of searching?",889366
40089,15235,"Add update_values() calls to filtered and breath, kindly.",889377
40584,15235,26 is damn short.  I would probably use like 32 or 40 :P,889407
40597,328627,Are we going to put the re-license in for 1.4.1?,889429
40565,148061,"Doing the complete match first made sense to me, in case there are multiple matching usernames. 

Eg, if I have
 * ReadySetRails
 * ReadySetGoal
 * ReadySet

as 3 distinct accounts, entering ""readyset"" should set the last account, not the first matching o",889442
40565,8931,"I agree that  is the correct account to pick in that situation, but that logic should be contained within the  method.",889452
40601,209773,Are those JMS bundles really necessary? Is it not possible to handle the roles just with symfony core?,889437
40602,31598,"I don't think this is valid, detection of ANI support should not install ANSI support, which is what this change does.",889447
40565,148061,"Ok, that makes sense. I agree, I didn't like that it was mutating what it got from Twitter. I think had done this to make an earlier version of this work, and didn't get it refactored out.",889461
40602,31598,I've no clue why this was originally excluded.,889449
40565,148061,"Ah, right, I knew that... Does that also apply to other services people may be connecting to? I figured going ""big"" would cover it, but maybe this is moot if we can do smarter ambiguity check. ",889468
40565,8931,I think improving the search algorithm in a way that obviates the need for a hard comparison length is the way to go.,889478
40565,148061,"Sounds great! I think in my playing with this, I'd rather see it pick one of the ambiguous matches, rather than raise an error. Since there isn't much danger or cost to setting the wrong one active (especially now that it displays which account is set act",889484
40044,13691,This is now done.,889524
40597,328627,We need molly/maps/management/commands/markers too it seems: http://buildmaster.mollyproject.org/builders/molly_demo/builds/560/steps/shell_1/logs/stdio,889527
40565,8931,"I think it's important for  to be consistent and predictable. Typing  won't actually work consistently, since profiles are stored in a hash, which has non-deterministic order (at least, this is true in Ruby 1.8 and it's generally not a ",889546
40625,15160,"I think the check  might be wrong. If size is 0, but len is larger than 0, then what will happen here is we copy the entire original string. But we should copy 0 bytes of it, that is, just return a new string of size 0 (just a null terminator).

If I",889553
40565,148061,"Sounds good. I'll try to get some time to work on that.

Thanks for the feedback! I'm learning a ton while working on this, and appreciate the time you've taken to share your perspective.",889557
40601,142606,I don't think so. At least the security is not necessary.,889548
34593,1023,"No particular reason, just used to type  ;)",889574
40597,58169,"Thanks Chris, I knew I would have missed something. Will hopefully fix
tomorrow.
On May 28, 2012 8:38 PM, ""Chris Northwood"" <
reply@reply.github.com>
wrote:

> > @@ -0,0 +1,10 @@
> > +include setup.py README.creole MANIFEST.in LICENSE
> > +recursive-inclu",889585
35984,40898,"OK, added as git+file , and tested installation. Test file added to packages.",889583
40633,285042,me beeing checkstyle-> this.readBarcode();,889587
40260,299143,Bug :) I removed ListField.,889646
39919,143938,"Does this only apply to non-Mozilla repos? In any case, I've updated to pull requests@v0.12.1.",889669
40260,299143,"I was in hurry, that's why I wasn't focused enough. Sorry, it won't happen again.",889649
40476,449712,Actually I don't need those functions. I've just added them when doing my first git experiments. They are in MsSql2005Dialect and maybe they would even work in earlier releases. I'll drop that change out of the file. It should be handled separately.,889704
40089,441570,Which two lines? The part where I define the fire protection proc and the part where I make sure it only works for simulated turfs?,889726
40641,120915,"Existsing? :musical_note:

-> Existing",889730
40476,449712,"Yep, you're right. The parser for matching parentheses is not perfect. But then the MsSql2005 dialect suffers from the same problems because the method is a copy from there to get a quick start in trying that out.
Also when using direct SQL queries, event",889735
40651,28221,"What about this? If it's unneeded code, delete it. If you're not sure, ask @wrwrwr :-)

Btw,  probably returns multiple keys for the multi-insert case. I'm not sure what to return in that case. (Probably nothing, but better have a look at the SQL",889771
40659,19537,"Do you have some options for this method, other than the normalization form, in mind? If not, I think it'd be better to have a single argument named  with a default value  instead of this uncertain options hash. 

Another question is about ret",889805
40659,19537,"I like the idea with overriding  in every subclass, but I think this  should be moved back into some constant because it looks too much like a magic number here.",889833
40641,120915,"Du meinst ""no recommendation needed"" statt ""no rating needed""?",889836
40089,15235,"The Zburn proc.  Move it's definition onto one line.  E.g. ""datum/gas_mixture/proc/zburn(""",889854
40666,28784,Can you fix the indentation and remove the empty line. Thanks.,889855
40671,19537,"This hash should look nicer as a constant, don't you think?",889880
40671,19537,You can use  here for conformance with the rest of the code.,889883
40669,120915,Extract method (oder utility): ,889885
40669,120915,DRY! **DRY!** :astonished:,889886
40678,27538,"Hm, why do we need another argument here?",889916
40679,120915,"Wie bei #41: Da fehlt noch:

    android:fillViewport=""true""
    android:overScrollMode=""always""
    android:isScrollContainer=""true""
    android:scrollbarAlwaysDrawVerticalTrack=""false""
    android:scrollbarStyle=""outsideInset""
    android:scrollbars=""ve",889900
40669,120915,"Da fehlt noch:

    android:fillViewport=""true""
    android:overScrollMode=""always""
    android:isScrollContainer=""true""
    android:scrollbarAlwaysDrawVerticalTrack=""false""
    android:scrollbarStyle=""outsideInset""
    android:scrollbars=""vertical""",889895
40669,120915,"Emoji Cheatsheet ist toll, was? ;)",889897
40678,45269,Some sort of non-constant expression or a function call,889925
40678,45269,"That argument is the ""scope"". It goes into the error messages, and changes the behavior a little. It's undefined for the main function call, and then defined when the function is re-called the secondary times.",889932
40692,32392,Don't you mean where  points to?,889973
40690,65206,Do we need this require?,889958
40694,1001,I think this is why you were having problems. Changing this to createCipher fixes it.,889996
40209,24976,"Is your custom struct supposed to be  for  somehow? I thought that it was only  for the built-in integral types. If that's the case, what's the purpose of this change? Or is it somehow possible to get  to be  for ",890017
40697,8148,"I think it should be fixnum  instead of string here, right?",890013
40697,8148,No need to break the line here :),890014
39997,133212,Much better - thanks. Updated.,890032
40414,10438,could you change 'mass center' to 'center of mass' throughout?,890059
40209,136109,"This one? Neither -- the only purpose of this one was consistency (and making it express the intent better, IMO). Feel free to ignore it.

The only ""real"" bug was with templates like mostNegative (if I remember correctly...), which blew up on my custom st",890056
40414,10438,(just grep the repo for mass center),890061
40209,24976,"I actually would have argued that the intent was clearer with . It's also less error-prone, since the whole point of the assertion is to make sure that  is working properly, and  is far more likely to fail than `T.min == ",890065
40414,100445,"Gilbert wrote all the original documentation with ""mass center"" instead of ""center of mass"". There are about 50 instances of sentences with this. I assume a simple search and replace would suffice, but I guess it is possible that it the sentence could rea",890070
40414,10438,"> Gilbert wrote all the original documentation with ""mass center"" instead of ""center of mass"". There are about 50 instances of sentences with this. I assume a simple search and replace would suffice, but I guess it is possible that it the sentence could r",890075
40703,8148,"Columns need to be typecasted in both scenarios, otherwise  would work differently when using 1 and more columns.",890072
40209,136109,"Hmm... I dunno, I don't agree but it's really not important, so feel free to ignore it. :) (Or do I need to manually remove it?)",890089
40703,8148,"There's no need to assert for nothing raised, just make sure you're getting the right response from the sql piece. Try to test some different sqls as well.",890078
40476,20474,I've pushed these functions to master already.,890204
40046,5426,if you use include instead of declaring the class as a resource it will work.,890202
40694,1831,"oh oops, a copy-pasting error. thanks",890229
40223,10437,"imports at the top of the file, please",890327
40223,10437,this isn't needed (?),890328
40712,8148,I just noticed both tests are named the same  :),890272
40223,10437,"""Symbol's"" feels both verbose and awkward.",890330
40223,10437,"Why this restriction? It may not make a lot of sense, but we usually only raise exceptions when nonsensical expressions cause actual errors.

Also, there are too many newlines.",890335
40714,31036,This conditional can't run because children is always undefined?  Should be children = this.get('childViews')?,890354
40714,31036,"I would say you don't need to declare this here, since it is set properly in the init function below.",890355
40714,31036,"You could use SC.guidFor(nowShowing) to get a unique identifier for nowShowing, so that even uninstantiated views could be recognized.

I did some quick checks and the same object returns the a unique guid each time instantiated or not.

    a = SC.View.e",890386
40716,61135,"Why did you add the maven-specs2-plugin? From what I experienced, surefire launches specs2 perfectly fine (it did not previously because *Spec files were filtered out, see 5c37126d209f2f2edc4ba1020171a9daa2ea2552 and 013dd734bbe236da99c37255b26def298fcf46",890419
40715,449852,Math.abs() returns Integer.MIN_INT when it's called on Integer.MIN_INT.,890346
40715,449852,"Anything involving bitwise operators upcasts bytes to ints. Since bytes are signed, the sign bits get extended, and then then bleed into the next chunk of the hash.",890352
